Comments,Followers,PageViews,Points,Posts,socialsource,source,symbol,symbol_id,timestamp_api_call
5.0,41.0,4935,1225.0,6.0,CryptoCompare,cryptocompare,WOLK,198703,2017-12-30 17:55:48.927641
,11.0,800,275.0,0.0,CryptoCompare,cryptocompare,WOMEN,348068,2017-12-30 17:56:19.940624
,33.0,3152,825.0,0.0,CryptoCompare,cryptocompare,WOP,37191,2017-12-30 17:56:23.407907
,9.0,439,250.0,1.0,CryptoCompare,cryptocompare,WORM,228162,2017-12-30 17:56:00.798825
,46.0,1523,1175.0,1.0,CryptoCompare,cryptocompare,WPR,355242,2017-12-30 17:56:19.732597
41.0,303.0,30186,8960.0,39.0,CryptoCompare,cryptocompare,WRC,296844,2017-12-30 17:56:09.324907
,5.0,965,125.0,,CryptoCompare,cryptocompare,WRC*,71873,2017-12-30 17:56:49.937211
1.0,18.0,1666,485.0,1.0,CryptoCompare,cryptocompare,WRT,299811,2017-12-30 17:56:11.757054
,2.0,97,75.0,1.0,CryptoCompare,cryptocompare,WSC,380671,2017-12-30 17:56:25.669596
,9.0,1282,225.0,,CryptoCompare,cryptocompare,WSH,301216,2017-12-30 17:56:10.331656
,4.0,752,100.0,,CryptoCompare,cryptocompare,WSX,68084,2017-12-30 17:56:50.399421
46.0,391.0,42946,11885.0,66.0,CryptoCompare,cryptocompare,WTC,299397,2017-12-30 17:56:09.850344
27.0,116.0,10635,3470.0,12.0,CryptoCompare,cryptocompare,WTT,179109,2017-12-30 17:55:44.909911
,,180,,,CryptoCompare,cryptocompare,WYR,350395,2017-12-30 17:56:19.050519
,8.0,843,225.0,1.0,CryptoCompare,cryptocompare,X2,29376,2017-12-30 17:56:08.661912
1.0,29.0,2442,760.0,1.0,CryptoCompare,cryptocompare,X8X,450337,2017-12-30 17:56:33.537292
,1.0,667,25.0,,CryptoCompare,cryptocompare,XAI,5021,2017-12-30 17:56:40.007335
10.0,57.0,6543,1875.0,14.0,CryptoCompare,cryptocompare,XAI*,191228,2017-12-30 17:55:46.385469
,28.0,1861,1075.0,15.0,CryptoCompare,cryptocompare,XAS,218107,2017-12-30 17:55:57.470448
3.0,27.0,6611,755.0,2.0,CryptoCompare,cryptocompare,XAU,5283,2017-12-30 17:56:40.327501
7.0,109.0,15425,3270.0,19.0,CryptoCompare,cryptocompare,XAUR,25082,2017-12-30 17:56:02.755410
18.0,184.0,26877,5580.0,32.0,CryptoCompare,cryptocompare,XBC,5391,2017-12-30 17:56:45.488903
2.0,1.0,355,195.0,6.0,CryptoCompare,cryptocompare,XBL,375352,2017-12-30 17:56:23.547363
,1.0,379,25.0,,CryptoCompare,cryptocompare,XBOT,5022,2017-12-30 17:56:39.496099
,19.0,1360,475.0,,CryptoCompare,cryptocompare,XBS,5023,2017-12-30 17:56:40.014616
,8.0,2070,200.0,,CryptoCompare,cryptocompare,XBTS,29131,2017-12-30 17:56:08.733070
19.0,181.0,22646,5490.0,31.0,CryptoCompare,cryptocompare,XBY,66694,2017-12-30 17:56:49.227727
1.0,14.0,3058,410.0,2.0,CryptoCompare,cryptocompare,XC,5024,2017-12-30 17:56:39.706560
,5.0,258,125.0,,CryptoCompare,cryptocompare,XCASH,5025,2017-12-30 17:56:39.694817
,4.0,430,100.0,,CryptoCompare,cryptocompare,XCE,6455,2017-12-30 17:56:49.289293
1.0,27.0,1318,760.0,3.0,CryptoCompare,cryptocompare,XCI,35955,2017-12-30 17:56:19.805153
,4.0,436,100.0,,CryptoCompare,cryptocompare,XCJ,194689,2017-12-30 17:55:46.237303
0.0,52.0,6144,1400.0,4.0,CryptoCompare,cryptocompare,XCN,5386,2017-12-30 17:56:46.315881
,15.0,2911,375.0,,CryptoCompare,cryptocompare,XCO,5408,2017-12-30 17:56:47.037091
13.0,241.0,13452,6505.0,14.0,CryptoCompare,cryptocompare,XCP,5292,2017-12-30 17:56:41.760096
,8.0,538,200.0,,CryptoCompare,cryptocompare,XCR,5026,2017-12-30 17:56:38.958430
,4.0,501,100.0,,CryptoCompare,cryptocompare,XCRE,34604,2017-12-30 17:56:18.950754
,1.0,123,25.0,,CryptoCompare,cryptocompare,XCS,340112,2017-12-30 17:56:17.973340
3.0,13.0,1831,530.0,7.0,CryptoCompare,cryptocompare,XCT,78227,2017-12-30 17:56:51.630717
2.0,8.0,858,295.0,3.0,CryptoCompare,cryptocompare,XCXT,253688,2017-12-30 17:56:02.633853
,1.0,517,75.0,2.0,CryptoCompare,cryptocompare,XDB,20826,2017-12-30 17:55:53.681384
,1.0,226,25.0,,CryptoCompare,cryptocompare,XDC,477743,2017-12-30 17:56:39.518811
,6.0,1050,175.0,1.0,CryptoCompare,cryptocompare,XDE2,22430,2017-12-30 17:55:59.653553
227.0,895.0,104805,28645.0,160.0,CryptoCompare,cryptocompare,XDN,5282,2017-12-30 17:56:40.207274
,7.0,471,175.0,,CryptoCompare,cryptocompare,XDP,3655,2017-12-30 17:56:23.358500
,11.0,482,275.0,,CryptoCompare,cryptocompare,XDQ,5347,2017-12-30 17:56:43.851493
7.0,188.0,13419,4995.0,9.0,CryptoCompare,cryptocompare,XEL,178861,2017-12-30 17:55:45.914748
327.0,3457.0,297862,95420.0,229.0,CryptoCompare,cryptocompare,XEM,5285,2017-12-30 17:56:41.061675
1.0,28.0,4167,760.0,2.0,CryptoCompare,cryptocompare,XEN,34324,2017-12-30 17:56:18.965802
1.0,24.0,4622,635.0,1.0,CryptoCompare,cryptocompare,XFC,6452,2017-12-30 17:56:49.346003
,3.0,242,75.0,,CryptoCompare,cryptocompare,XG,5376,2017-12-30 17:56:44.940505
,13.0,2231,350.0,1.0,CryptoCompare,cryptocompare,XGB,41989,2017-12-30 17:56:29.142197
,6.0,582,150.0,,CryptoCompare,cryptocompare,XGR,71862,2017-12-30 17:56:50.036609
4.0,64.0,8855,1840.0,8.0,CryptoCompare,cryptocompare,XHI,20202,2017-12-30 17:55:49.243441
,11.0,1311,300.0,1.0,CryptoCompare,cryptocompare,XID,199026,2017-12-30 17:55:52.666976
,8.0,1403,200.0,,CryptoCompare,cryptocompare,XID*,20387,2017-12-30 17:55:53.204315
2.0,15.0,2726,520.0,5.0,CryptoCompare,cryptocompare,XIN*,372654,2017-12-30 17:56:22.837570
,49.0,2202,1425.0,8.0,CryptoCompare,cryptocompare,XIOS,360740,2017-12-30 17:56:21.042395
,11.0,1143,275.0,,CryptoCompare,cryptocompare,XJO,5027,2017-12-30 17:56:39.266584
,3.0,341,75.0,,CryptoCompare,cryptocompare,XLB,5028,2017-12-30 17:56:39.670769
,19.0,3111,500.0,1.0,CryptoCompare,cryptocompare,XLC,198337,2017-12-30 17:55:48.289425
10897.0,6486.0,1205614,398745.0,5105.0,CryptoCompare,cryptocompare,XLM,4614,2017-12-30 17:56:38.693739
1.0,53.0,3838,1560.0,9.0,CryptoCompare,cryptocompare,XLR,61061,2017-12-30 17:56:48.764935
7.0,48.0,5420,1420.0,6.0,CryptoCompare,cryptocompare,XMCC,222133,2017-12-30 17:55:58.994427
5.0,84.0,9092,2275.0,5.0,CryptoCompare,cryptocompare,XMG,5331,2017-12-30 17:56:44.286602
1262.0,16808.0,1563281,456195.0,934.0,CryptoCompare,cryptocompare,XMR,5038,2017-12-30 17:56:39.267113
,8.0,756,200.0,,CryptoCompare,cryptocompare,XMRG,463101,2017-12-30 17:56:39.721687
,6.0,1461,150.0,,CryptoCompare,cryptocompare,XMS,6110,2017-12-30 17:56:48.592072
8.0,157.0,15810,4580.0,23.0,CryptoCompare,cryptocompare,XMY,4345,2017-12-30 17:56:30.514989
,1.0,342,25.0,,CryptoCompare,cryptocompare,XNA,6097,2017-12-30 17:56:46.959377
,7.0,721,200.0,1.0,CryptoCompare,cryptocompare,XNC,33939,2017-12-30 17:56:17.730336
,13.0,1258,325.0,,CryptoCompare,cryptocompare,XNC*,41866,2017-12-30 17:56:28.340268
,41.0,5344,1125.0,4.0,CryptoCompare,cryptocompare,XNG,35953,2017-12-30 17:56:19.806121
10.0,44.0,6068,1275.0,3.0,CryptoCompare,cryptocompare,XNN,362769,2017-12-30 17:56:24.387685
,4.0,1353,100.0,,CryptoCompare,cryptocompare,XNX,21773,2017-12-30 17:55:53.653554
5.0,32.0,3696,925.0,3.0,CryptoCompare,cryptocompare,XP,318154,2017-12-30 17:56:12.260870
,6.0,1212,150.0,,CryptoCompare,cryptocompare,XPB,5346,2017-12-30 17:56:44.172234
19.0,63.0,12929,2240.0,19.0,CryptoCompare,cryptocompare,XPD,3646,2017-12-30 17:56:21.409883
,0.0,417,0.0,,CryptoCompare,cryptocompare,XPH,7590,2017-12-30 17:56:50.817592
5.0,117.0,11995,3300.0,13.0,CryptoCompare,cryptocompare,XPM,5029,2017-12-30 17:56:39.674975
,7.0,925,175.0,,CryptoCompare,cryptocompare,XPO,29008,2017-12-30 17:56:08.908338
,1.0,380,25.0,,CryptoCompare,cryptocompare,XPOKE,25817,2017-12-30 17:56:02.653162
4.0,28.0,10014,815.0,3.0,CryptoCompare,cryptocompare,XPRO,38380,2017-12-30 17:56:26.162012
2.0,8.0,1788,345.0,5.0,CryptoCompare,cryptocompare,XPS,105220,2017-12-30 17:55:41.582203
,,123,,,CryptoCompare,cryptocompare,XPTX,385933,2017-12-30 17:56:25.580470
1.0,30.0,2418,835.0,3.0,CryptoCompare,cryptocompare,XPY,5030,2017-12-30 17:56:40.167034
,12.0,803,325.0,1.0,CryptoCompare,cryptocompare,XQN,5400,2017-12-30 17:56:46.449960
,3.0,858,100.0,1.0,CryptoCompare,cryptocompare,XRA,21770,2017-12-30 17:55:56.433872
27.0,311.0,21625,10395.0,94.0,CryptoCompare,cryptocompare,XRB,172091,2017-12-30 17:55:44.102759
,11.0,3046,400.0,5.0,CryptoCompare,cryptocompare,XRE,20823,2017-12-30 17:55:53.986804
,24.0,924,600.0,,CryptoCompare,cryptocompare,XRED,336594,2017-12-30 17:56:17.322950
1.0,74.0,7735,2085.0,9.0,CryptoCompare,cryptocompare,XRL,179990,2017-12-30 17:55:44.810534
36433.0,29888.0,7401977,1506380.0,15796.0,CryptoCompare,cryptocompare,XRP,5031,2017-12-30 17:56:39.671541
,9.0,355,275.0,2.0,CryptoCompare,cryptocompare,XSB,364846,2017-12-30 17:56:22.554818
,6.0,489,150.0,,CryptoCompare,cryptocompare,XSEED,8683,2017-12-30 17:56:51.621464
1.0,20.0,1166,660.0,6.0,CryptoCompare,cryptocompare,XSH,419814,2017-12-30 17:56:29.896051
,1.0,472,25.0,,CryptoCompare,cryptocompare,XSI,5306,2017-12-30 17:56:41.668456
,3.0,458,75.0,,CryptoCompare,cryptocompare,XSP,35816,2017-12-30 17:56:19.535352
5.0,134.0,10804,3600.0,8.0,CryptoCompare,cryptocompare,XSPEC,42598,2017-12-30 17:56:29.202209
10.0,93.0,8261,2850.0,17.0,CryptoCompare,cryptocompare,XST,5032,2017-12-30 17:56:39.920360
,7.0,674,175.0,0.0,CryptoCompare,cryptocompare,XT,24885,2017-12-30 17:56:02.433428
,5.0,1131,125.0,,CryptoCompare,cryptocompare,XTC,5321,2017-12-30 17:56:43.223605
1113.0,1470.0,528903,59005.0,445.0,CryptoCompare,cryptocompare,XTZ,166390,2017-12-30 17:55:44.822858
2.0,73.0,8887,2045.0,8.0,CryptoCompare,cryptocompare,XUC,184221,2017-12-30 17:55:46.750923
,52.0,2772,1325.0,1.0,CryptoCompare,cryptocompare,XUC*,299774,2017-12-30 17:56:11.012426
1.0,14.0,528,485.0,5.0,CryptoCompare,cryptocompare,XUN,436007,2017-12-30 17:56:32.169336
,5.0,906,150.0,1.0,CryptoCompare,cryptocompare,XUP,29460,2017-12-30 17:56:09.942053
25.0,151.0,18343,4800.0,31.0,CryptoCompare,cryptocompare,XVC,5303,2017-12-30 17:56:42.292951
,11.0,734,325.0,2.0,CryptoCompare,cryptocompare,XVE,59973,2017-12-30 17:56:47.042711
6004.0,4491.0,1087315,269715.0,3896.0,CryptoCompare,cryptocompare,XVG,4433,2017-12-30 17:56:32.924532
14.0,28.0,1784,1140.0,12.0,CryptoCompare,cryptocompare,XVP,57734,2017-12-30 17:56:46.801995
2.0,70.0,6596,2045.0,11.0,CryptoCompare,cryptocompare,XWC,20338,2017-12-30 17:55:49.965567
,6.0,435,150.0,,CryptoCompare,cryptocompare,XWT,6096,2017-12-30 17:56:46.902063
,6.0,1699,150.0,,CryptoCompare,cryptocompare,XXX,5033,2017-12-30 17:56:40.177965
31.0,454.0,56958,12760.0,44.0,CryptoCompare,cryptocompare,XZC,30022,2017-12-30 17:56:10.062174
,2.0,1064,75.0,1.0,CryptoCompare,cryptocompare,YAC,5034,2017-12-30 17:56:38.923504
1.0,4.0,793,160.0,2.0,CryptoCompare,cryptocompare,YAY,40847,2017-12-30 17:56:26.029750
1.0,29.0,5522,835.0,4.0,CryptoCompare,cryptocompare,YBC,3639,2017-12-30 17:56:21.477367
7.0,37.0,5775,1245.0,10.0,CryptoCompare,cryptocompare,YES,40990,2017-12-30 17:56:26.409019
,15.0,857,375.0,,CryptoCompare,cryptocompare,YMC,42099,2017-12-30 17:56:29.115427
30.0,128.0,28597,4575.0,43.0,CryptoCompare,cryptocompare,YOC,20691,2017-12-30 17:55:52.309126
8.0,34.0,4907,980.0,2.0,CryptoCompare,cryptocompare,YOVI,22254,2017-12-30 17:55:58.384889
142.0,133.0,22530,7070.0,93.0,CryptoCompare,cryptocompare,YOYOW,322002,2017-12-30 17:56:13.234281
,6.0,426,150.0,,CryptoCompare,cryptocompare,Z2,252359,2017-12-30 17:56:02.262111
2.0,19.0,1187,620.0,5.0,CryptoCompare,cryptocompare,ZAB,363992,2017-12-30 17:56:23.936374
12.0,19.0,3326,795.0,8.0,CryptoCompare,cryptocompare,ZBC,45250,2017-12-30 17:56:35.170256
,9.0,1076,225.0,,CryptoCompare,cryptocompare,ZCC,5035,2017-12-30 17:56:39.916758
,3.0,420,150.0,3.0,CryptoCompare,cryptocompare,ZCG,431170,2017-12-30 17:56:29.914400
35.0,357.0,46434,10550.0,51.0,CryptoCompare,cryptocompare,ZCL,32544,2017-12-30 17:56:13.237321
1688.0,13128.0,1919798,367455.0,895.0,CryptoCompare,cryptocompare,ZEC,24854,2017-12-30 17:56:05.351041
,31.0,6076,800.0,1.0,CryptoCompare,cryptocompare,ZECD,32777,2017-12-30 17:56:14.294240
,3.0,517,75.0,,CryptoCompare,cryptocompare,ZED,5036,2017-12-30 17:56:39.836791
4.0,55.0,4318,1540.0,5.0,CryptoCompare,cryptocompare,ZEIT,20908,2017-12-30 17:55:52.467371
74.0,525.0,56429,15615.0,70.0,CryptoCompare,cryptocompare,ZEN,116180,2017-12-30 17:55:41.216830
,19.0,2403,525.0,2.0,CryptoCompare,cryptocompare,ZENI,56253,2017-12-30 17:56:46.571584
,2.0,227,75.0,1.0,CryptoCompare,cryptocompare,ZEPH,375396,2017-12-30 17:56:24.698307
2.0,58.0,5392,1620.0,6.0,CryptoCompare,cryptocompare,ZER,51845,2017-12-30 17:56:39.393598
1.0,58.0,5266,1610.0,6.0,CryptoCompare,cryptocompare,ZET,4347,2017-12-30 17:56:32.059146
,6.0,709,150.0,,CryptoCompare,cryptocompare,ZET2,28136,2017-12-30 17:56:06.460945
,6.0,607,150.0,,CryptoCompare,cryptocompare,ZLQ,39704,2017-12-30 17:56:26.308962
1.0,2.0,347,110.0,2.0,CryptoCompare,cryptocompare,ZNA,318794,2017-12-30 17:56:12.168824
,4.0,2053,100.0,,CryptoCompare,cryptocompare,ZNE,28227,2017-12-30 17:56:06.300236
,4.0,662,125.0,1.0,CryptoCompare,cryptocompare,ZNT,197886,2017-12-30 17:55:48.014838
4.0,28.0,4670,990.0,10.0,CryptoCompare,cryptocompare,ZNY,8762,2017-12-30 17:56:51.988864
,37.0,2301,975.0,2.0,CryptoCompare,cryptocompare,ZOI,53178,2017-12-30 17:56:42.905847
,6.0,702,175.0,1.0,CryptoCompare,cryptocompare,ZOOM,22245,2017-12-30 17:55:58.312405
10.0,46.0,6131,1550.0,12.0,CryptoCompare,cryptocompare,ZRC,129604,2017-12-30 17:55:41.614581
6.0,34.0,2375,1035.0,5.0,CryptoCompare,cryptocompare,ZRC*,5037,2017-12-30 17:56:39.604497
121.0,774.0,92773,22260.0,68.0,CryptoCompare,cryptocompare,ZRX,186277,2017-12-30 17:55:46.112206
,8.0,826,200.0,,CryptoCompare,cryptocompare,ZSC,341328,2017-12-30 17:56:18.267625
,6.0,509,150.0,,CryptoCompare,cryptocompare,ZSE,79875,2017-12-30 17:56:51.666302
,19.0,2819,500.0,1.0,CryptoCompare,cryptocompare,ZUR,30391,2017-12-30 17:56:11.814949
,2.0,424,50.0,,CryptoCompare,cryptocompare,ZXT,32785,2017-12-30 17:56:15.608568
,8.0,2116,275.0,3.0,CryptoCompare,cryptocompare,ZYD,28216,2017-12-30 17:56:03.831759
,2.0,405,50.0,,CryptoCompare,cryptocompare,xGOx,380754,2017-12-30 17:56:25.505512
